,afterDays,anonymousFlag,commentTags,content,creationTime,days,discussionId,firstCategory,guid,id,imageCount,images,integral,isMobile,isReplyGrade,isTop,mergeOrderStatus,mobileVersion,nickname,orderId,plusAvailable,productColor,productSales,productSize,recommend,referenceId,referenceImage,referenceName,referenceTime,referenceType,referenceTypeId,replies,replyCount,replyCount2,score,secondCategory,showOrderComment,status,thirdCategory,title,topped,usefulVoteCount,uselessVoteCount,userClient,userClientShow,userImage,userImageUrl,userImgFlag,userLevelColor,userLevelId,userLevelName,userProvince,viewCount
18,0,1,,穿着舒服，服务好，本人号买大了，很快厂家就给换了一件，很满意。,2018-08-21 13:20:54,8,,1315,548bb940-8b1b-4179-b7c9-1682cf678be3,11828005589,,,-10,True,False,False,,7.1.0,j***q,0,0,宝蓝色(薄夏款),[],2XL建议140-160斤,True,29285160706,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-08-13 11:43:16,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,61,银牌会员,,0
19,0,1,,物超所值，非常满意的一次购物。店家的服务非常到位！物流也很给力！,2018-07-21 21:38:32,14,,1315,159eca42-4c4a-4f3b-aa16-f54940e63684,11728128342,,,-10,True,False,False,,7.0.2,j***2,0,0,紫红色,[],6XL建议220-240斤,True,29285160717,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-07 13:44:09,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,56,铜牌会员,,0
20,0,1,,宝贝收到，一如既往的好，超级喜欢这是第二件了。好评是必须的?,2018-07-03 21:00:26,2,,1315,273487a9-0bfa-498a-8616-51d42b8b0db7,11668726104,,,-10,True,False,False,,7.0.8,j***a,0,103,紫红色,[],2XL建议140-160斤,True,29285160713,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-01 08:30:30,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,105,钻石会员,,0
21,0,1,,喜欢你们的产品.买了四件质量真的好舒服。谢谢厂家???,2018-07-08 09:43:53,12,,1315,e5d64df4-9404-4a3b-aea5-f9e032d5811e,11682647549,,,-10,True,False,False,,7.0.10,J***r,0,0,紫红色,[],5XL建议200-220斤,True,29285160716,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-06-26 15:51:49,Product,0,,0,0,5,1343,,1,9722,,0,0,0,2,来自京东iPhone客户端,storage.360buyimg.com/i.imageUpload/6a645f3633623237326361613338343631353236343837393933383834_sma.jpg,storage.360buyimg.com/i.imageUpload/6a645f3633623237326361613338343631353236343837393933383834_sma.jpg,1,#666666,56,铜牌会员,,0
22,0,1,,此衣服做工好面料好。买了两件。以后再买衣服就关注此店了？,2018-07-28 20:59:08,6,,1315,4c012341-da5f-445f-acd5-ef6debbbbc2d,11751303605,,,-10,True,False,False,,7.0.12,j***w,0,0,宝蓝色,[],3XL建议160-180斤,True,29285160707,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-22 02:30:23,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,61,银牌会员,,0
23,0,1,,衣服穿着合适，质量不错，价格合理。,2018-07-08 10:55:56,10,,1315,acd8a66e-fac9-4a28-a5b4-120e12587300,11682944197,,,-10,True,False,False,,7.0.10,j***9,0,201,宝蓝色,[],3XL建议160-180斤,True,29285160707,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-06-28 09:06:40,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#e1a10a,105,PLUS会员,,0
24,0,1,,颜色好看面料不错，物有所值,2018-08-18 20:01:53,1,,1315,e061e053-8686-4903-b874-a971404f8e21,11819294533,,,-10,True,False,False,,7.1.0,羊***琰,0,201,紫红色（薄夏款）,[],4XL建议180-200斤,True,29285160715,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-08-17 19:48:14,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,storage.360buyimg.com/i.imageUpload/d1f2cce3bdc731353236353639393935383238_sma.jpg,storage.360buyimg.com/i.imageUpload/d1f2cce3bdc731353236353639393935383238_sma.jpg,1,#e1a10a,105,PLUS会员,,0
25,0,1,,不错，质的很舒服。,2018-06-26 17:47:04,5,,1315,f217a3de-b669-40d9-b1ce-77ef324f77c2,11644533372,,,0,True,False,False,,7.0.7,Z***3,0,201,紫红色,[],6XL建议220-240斤,True,29285160717,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-06-21 19:36:20,Product,0,,0,0,5,1343,,1,9722,,0,1,0,2,来自京东iPhone客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#e1a10a,105,PLUS会员,,0
26,0,1,,貭量不错，但色差太大不喜欢，换货了。,2018-08-18 19:57:19,3,,1315,cb99997e-de03-4b28-87a2-7807e912266d,11819281499,,,-10,True,False,False,,7.0.10,j***l,0,0,焦糖色（薄夏款）,[],XL建议120-140斤,True,29285160719,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-08-15 23:35:43,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,61,银牌会员,,0
27,0,1,,很满意！服务态度很好！真是为民服务?,2018-08-01 17:55:43,3,,1315,b67e8638-c037-4215-8cdd-b381d42d77f8,11763812567,,,-10,False,False,False,,,何***娘,0,0,焦糖色,[],6XL建议220-240斤,True,29285160724,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-29 06:30:13,Product,0,,0,0,5,1343,,1,9722,,0,0,0,21,来自微信购物,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,56,铜牌会员,,0
28,0,1,,衣服穿着挺舒服，就是严色有点深了,2018-06-30 09:29:02,6,,1315,2b63d935-c156-4cea-9e35-6117d92845d6,11656302951,,,-10,True,False,False,,7.0.8,商***悔,0,0,宝蓝色,[],2XL建议140-160斤,True,29285160706,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-06-24 11:02:46,Product,0,,0,0,5,1343,,1,9722,,0,1,0,4,来自京东Android客户端,storage.360buyimg.com/i.imageUpload/7764726c4f77586b6853656c516731343733303030313037383330_sma.jpg,storage.360buyimg.com/i.imageUpload/7764726c4f77586b6853656c516731343733303030313037383330_sma.jpg,1,#666666,61,银牌会员,,0
29,0,1,,手感很不错！还没穿呢！,2018-06-29 13:53:26,6,,1315,64e3dce5-af4b-44f8-95b8-1286a7136dd5,11654006515,,,-10,True,False,False,,7.0.8,j***f,0,0,宝蓝色,[],2XL建议140-160斤,True,29285160706,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-06-23 19:28:12,Product,0,,0,0,5,1343,,1,9722,,0,2,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,56,铜牌会员,,0
30,0,1,,收到宝贝后发现实物比照片还要好看,2018-08-19 22:44:55,2,,1315,341c8d4e-d02c-4324-b8ad-67b62a0e48b3,11822955104,,,-10,True,False,False,,7.0.14,j***8,0,0,宝蓝色(薄夏款),[],4XL建议180-200斤,True,29285160708,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-08-17 12:02:01,Product,0,,0,0,5,1343,,1,9722,,0,0,0,2,来自京东iPhone客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,105,钻石会员,,0
31,0,1,,做工精细。面料柔软，穿上很舒服？,2018-07-28 20:56:53,3,,1315,1482c90a-8892-4a8b-ac57-50d2978d9557,11751297038,,,-10,True,False,False,,7.0.12,j***w,0,0,焦糖色,[],3XL建议160-180斤,True,29285160721,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-25 22:35:19,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,61,银牌会员,,0
32,0,0,,摸着料子好舒服 大小刚刚好 赞?,2018-07-13 20:10:06,4,,1315,21f36db1-88a5-465e-9250-ec773bc5c8ca,11701049321,,,-10,False,False,False,,,7***婧,0,103,紫红色,[],5XL建议200-220斤,True,29285160716,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-09 10:55:53,Product,0,,0,0,5,1343,,1,9722,,0,0,0,21,来自微信购物,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,62,金牌会员,,0
33,0,1,,收到了，质量挺好的，就是买大了！,2018-07-23 07:28:17,4,,1315,bb280c9c-6ca8-460c-9bd3-f17846281335,11731938540,,,-10,True,False,False,,6.6.1,j***j,0,0,焦糖色,[],4XL建议180-200斤,True,29285160722,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-19 11:22:54,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,62,金牌会员,,0
34,0,1,,洗的时候不带颜色，穿的时候掉颜色,2018-07-17 18:24:36,25,,1315,4089a8be-d697-4d15-a52f-a3792c90fe04,11714243033,,,-10,True,False,False,,7.0.10,j***j,0,0,宝蓝色,[],6XL建议220-240斤,True,29285160710,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-06-22 07:09:26,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,storage.360buyimg.com/i.imageUpload/6a645f3739376439376631643933636131353236343730383032313831_sma.jpg,storage.360buyimg.com/i.imageUpload/6a645f3739376439376631643933636131353236343730383032313831_sma.jpg,1,#666666,61,银牌会员,,0
35,0,1,,衣服太大太肥了，只能送人了。,2018-08-07 21:37:35,3,,1315,aa484a91-021b-4ade-b884-b4565cd8a1d5,11783881639,,,-10,True,False,False,,7.0.14,大***1,0,0,紫红色,[],3XL建议160-180斤,True,29285160714,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-08-04 20:56:51,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,62,金牌会员,,0
36,0,1,,质量还可以，就是有点大了。,2018-08-12 21:16:00,3,,1315,fa6abb82-4c28-4fea-a6e9-e2c646a00115,11800128423,,,-10,True,False,False,,7.0.14,j***8,0,0,焦糖色,[],3XL建议160-180斤,True,29285160721,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-08-09 23:58:51,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,62,金牌会员,,0
37,0,0,,真滴很壮观，很好，穿着也很舒服,2018-07-15 11:36:59,21,,1315,3174b109-27db-4b9e-aa89-f04860e9bb5c,11705976874,,,-10,True,False,False,,7.0.10,jd_137975kdt,0,0,焦糖色,[],3XL建议160-180斤,True,29285160721,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-06-24 16:27:09,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,56,铜牌会员,,0
38,0,1,,这是我喜欢的那款，质量很好,2018-08-08 07:40:29,10,,1315,384c0ab5-4b1d-428f-af79-5d4d27ab516a,11784450685,,,-10,True,False,False,,7.0.14,f***A,0,103,紫红色,[],L建议100-120斤,True,29285160711,jfs/t24514/340/2392076631/217824/e695691f/5b7e7ce4N171393ac.jpg,木棉林加大码女装2018早秋新款胖mm纯棉宽松圆领胖妹妹胖人女装显瘦款T恤L180962 紫红色（薄夏款） XL建议120-140斤,2018-07-29 07:17:10,Product,0,,0,0,5,1343,,1,9722,,0,0,0,4,来自京东Android客户端,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,0,#666666,105,钻石会员,,0
