小区名称,区域,已售,楼龄,电梯,地铁,面积,总价1,总价2,总价3,单价1,单价2,单价3
铁路新村(杨浦),杨浦,52,34.31372549019608,0.21153846153846154,1.0,44.03500000000001,226.0909090909091,287.0,281.4166666666667,5.43330909090909,6.503684615384615,6.0317583333333324
铁道路676-684号,黄浦,4,34.0,1.0,0.0,49.355,327.5,220.0,,5.7426,6.6728,
铁道路776弄,黄浦,4,34.0,0.0,0.0,49.7975,325.0,360.0,312.0,6.3304,7.2552,6.6539
铂庭俱进家园,浦东,4,10.0,1.0,0.0,89.2225,437.5,,456.0,4.892250000000001,,5.0382
铂珏公馆,宝山,10,7.0,1.0,0.0,226.425,710.0,690.0,715.0,3.3658,3.271,3.3536333333333332
铂金华府,宝山,28,11.392857142857142,0.7857142857142857,1.0,111.74249999999998,712.0,706.1428571428571,755.0,6.584830000000001,6.620428571428571,5.834266666666667
铂金时代,虹口,6,32.0,1.0,0.0,60.41833333333333,162.2,275.0,,2.90254,3.3818,
银丰苑,浦东,39,13.0,0.0,1.0,77.6902564102564,286.61538461538464,261.2,298.85,3.6853153846153854,4.2294,3.51802
银亿徐汇酩悦,徐汇,6,7.0,1.0,1.0,142.26833333333335,681.5,1083.0,,6.57235,7.1514,
银凤小区,浦东,17,25.647058823529413,0.0,0.0,79.3294117647059,270.0,360.0,244.94,3.11205,3.4699,3.17602
银华苑(浦东),浦东,7,26.0,0.0,1.0,77.50142857142858,,257.0,313.0,,3.6171333333333333,3.3091
银南大厦,黄浦,8,29.375,1.0,1.0,65.43375,432.6666666666667,505.0,377.0,6.603266666666667,6.96685,8.4246
银南翔佳苑,嘉定,4,15.0,0.0,0.0,77.795,275.0,,289.0,3.5348,,3.7152000000000003
银山小区,浦东,16,23.0,0.0,1.0,63.952500000000015,320.4,341.0,347.5,5.1017600000000005,5.410433333333334,5.3881499999999996
银星名庭,徐汇,10,15.0,1.0,0.0,62.367000000000004,410.375,302.0,311.5,6.0089500000000005,7.3911,7.62365
银春小区,闵行,58,16.0,0.0,1.0,69.18982758620692,226.95882352941177,267.96666666666664,222.61818181818182,3.2842,3.7291466666666664,3.477754545454545
银杏家园,黄浦,8,20.0,1.0,0.0,153.01250000000002,908.0,1385.0,1015.0,6.6962,7.5239,7.21585
银杏小区,嘉定,5,26.4,0.0,0.0,66.78,,200.0,226.0,,2.7278,2.6458
银杏新村,闵行,4,26.0,0.0,0.0,71.34,200.0,247.0,,2.7071,3.4917,
银桥花园,闵行,47,23.914893617021278,0.0,0.0,87.21212765957448,252.68,303.90000000000003,283.375,2.97267,3.5383166666666668,3.2956125
银桥花苑,浦东,13,21.076923076923077,0.46153846153846156,1.0,68.95307692307692,347.2857142857143,382.0,,4.9615,5.6918,
银欣花苑(虹口),虹口,12,23.0,1.0,1.0,138.20499999999996,680.6,776.5,707.3333333333334,4.938280000000001,5.79435,5.2597000000000005
银河丽湾,奉贤,8,7.0,1.0,0.0,156.85125,469.4666666666667,750.0,,3.1738,4.25335,
银河小区,浦东,10,36.5,0.0,0.0,44.162,195.0,,214.85714285714286,5.2746,,4.954142857142857
银河新都,闵行,28,12.392857142857142,1.0,0.0,69.81142857142858,316.7916666666667,355.5,328.0,4.541783333333334,5.00745,4.9988166666666665
银河苑,杨浦,3,23.0,0.6666666666666666,1.0,85.62,418.0,506.0,,5.2738,5.6960999999999995,
银泰苑,闵行,10,10.2,1.0,0.0,88.33500000000001,368.6666666666667,321.6666666666667,410.8,3.9131666666666667,4.1395333333333335,3.2817
银涛高尔夫别墅,青浦,6,15.0,0.0,0.0,363.5016666666667,1155.0,1770.0,1669.0,3.53325,5.4462,4.388199999999999
银翔新村,嘉定,29,23.0,0.0,0.0,72.88068965517243,251.0,288.4,263.53000000000003,3.3245,3.8974400000000005,3.8163399999999994
银联花园,虹口,27,25.74074074074074,0.6296296296296297,1.0,67.27074074074075,447.8166666666666,535.25,520.0,6.483541666666667,8.02665,7.3788
银良公寓,浦东,3,23.0,1.0,0.0,77.57666666666667,425.0,,415.0,5.4827,,5.3411
银都一村,静安,33,24.939393939393938,0.0,1.0,39.25515151515152,194.75,207.1875,174.80769230769232,4.4274000000000004,5.124300000000001,4.570846153846153
银都二村,静安,8,25.0,0.0,0.0,43.551249999999996,,225.6,223.0,,5.138800000000001,4.8471
银都名墅,闵行,3,15.333333333333334,0.0,0.0,300.98,1395.0,,1860.0,4.51365,,6.5355
银都新村(1至7区),闵行,166,24.55421686746988,0.0,1.0,53.5812048192771,217.99354838709678,259.15277777777777,226.1888888888889,4.1419774193548395,4.650311111111112,4.308081481481482
银都新村(8至10区),闵行,63,25.0,0.0,1.0,60.97825396825395,235.60714285714286,278.3333333333333,255.61111111111111,3.9953428571428566,4.455344444444445,4.236355555555556
银鑫大楼,长宁,8,31.0,1.0,1.0,70.4375,,409.3333333333333,488.375,,6.026833333333333,6.443524999999999
银龙小区,浦东,7,25.0,0.0,1.0,67.19428571428571,224.65,249.0,269.4,3.4452,3.8743,3.65125
银龙新村,杨浦,15,30.933333333333334,1.0,0.0,40.23266666666667,,279.8,243.35999999999999,,6.7379999999999995,6.98394
锦三角花园(公寓),浦东,3,20.0,1.0,1.0,167.1,1081.0,870.0,,5.8147,6.9942,
锦佳苑,静安,8,23.0,0.0,1.0,82.56625,425.0,573.0,514.0,5.8188,5.1678,7.05485
锦凯华苑,黄浦,7,17.0,1.0,0.0,111.54857142857142,839.3333333333334,900.0,,7.1306666666666665,8.3901,
锦华茗园,嘉定,16,12.0,0.3125,0.0,119.47625000000001,525.0,462.3333333333333,458.16,4.1122,4.0295,4.05438
锦南浦三小区,浦东,27,25.333333333333332,0.3333333333333333,1.0,53.17518518518518,296.6,274.5444444444445,233.125,5.242120000000001,5.726344444444445,4.572299999999999
锦博苑,浦东,14,13.0,0.0,1.0,78.9992857142857,391.4,508.44444444444446,549.0,5.8713999999999995,6.4806333333333335,6.363066666666666
锦园坊,浦东,3,13.0,0.3333333333333333,0.0,84.21,224.0,,162.6,2.3948,,2.8547
锦安公寓,静安,4,24.0,1.0,1.0,90.75,757.5,606.0,615.0,7.05815,8.3495,8.3799
锦屏小区,长宁,8,36.125,0.25,0.0,40.33500000000001,238.0,237.0,251.66666666666666,5.564266666666666,7.2879,6.422900000000001
锦屏路10弄,长宁,7,30.0,0.0,0.0,34.49857142857143,211.5,291.5,174.0,6.4364,6.69635,5.4038
锦悦苑,浦东,3,20.0,0.0,0.0,119.22000000000001,442.5,,445.0,3.6849,,3.8035
锦杨苑,杨浦,10,21.8,0.2,1.0,95.25800000000001,673.5,617.0,545.0,6.53345,6.909299999999999,7.0514
锦欣苑,浦东,6,17.833333333333332,0.0,1.0,92.91166666666668,475.0,596.0,452.0,5.1032,5.4825,5.17675
锦汇苑,徐汇,5,23.0,1.0,0.0,109.376,916.0,950.0,949.0,8.3392,10.0786,7.9435
锦沧公寓,静安,3,20.0,0.3333333333333333,1.0,99.95,,628.0,489.0,,6.483,6.2846
锦河苑,浦东,5,19.6,0.4,1.0,140.808,630.0,716.3333333333334,640.0,3.2641,5.6630666666666665,4.9946
锦泰苑,宝山,13,20.066666666666666,0.0,0.8666666666666667,89.422,332.3,398.75,354.0,3.77268,4.21725,3.991325
锦泽苑,青浦,3,17.0,0.0,0.0,155.42,361.0,509.0,,2.5072,2.8551,
锦海大厦(长宁),长宁,8,22.0,1.0,1.0,124.83,491.9666666666667,686.5,,3.7367000000000004,5.6812000000000005,
锦灏佳园,静安,7,18.0,1.0,1.0,117.95285714285716,748.6666666666666,1200.0,647.0,6.538433333333334,8.3189,6.538
锦福苑,浦东,9,15.666666666666666,0.0,0.0,80.55555555555556,221.5,257.6666666666667,296.0,2.6931499999999997,3.605933333333333,3.239
锦秋花园(公寓),嘉定,4,9.476190476190476,0.2923076923076923,0.9384615384615385,92.17199999999998,391.88461538461536,442.12307692307695,448.9777777777778,4.395784615384615,4.6355615384615385,4.877155555555556
锦秋花园(公寓),宝山,61,9.476190476190476,0.2923076923076923,0.9384615384615385,92.17199999999998,391.88461538461536,442.12307692307695,448.9777777777778,4.395784615384615,4.6355615384615385,4.877155555555556
锦秋花园(别墅),嘉定,5,19.696428571428573,0.0,0.9107142857142857,156.1221428571429,633.1625,736.1428571428571,711.6444444444445,4.103681250000001,4.2660857142857145,4.669605555555557
锦秋花园(别墅),宝山,51,19.696428571428573,0.0,0.9107142857142857,156.1221428571429,633.1625,736.1428571428571,711.6444444444445,4.103681250000001,4.2660857142857145,4.669605555555557
锦秋路1188弄,宝山,10,22.5,0.0,0.8333333333333334,79.47916666666667,294.3333333333333,389.0,320.8333333333333,3.7649666666666666,4.53975,4.137
锦程小区,长宁,15,32.13333333333333,0.0,1.0,45.94333333333335,231.66666666666666,266.4,202.66666666666666,4.845266666666666,6.02635,4.9492
锦绣一方名苑,浦东,7,18.0,0.5714285714285714,0.0,109.55714285714284,635.0,875.0,729.0,7.0035,7.0214,6.5136
锦绣人家,闵行,7,20.428571428571427,0.0,1.0,96.98714285714284,410.0,408.0,,4.5576,4.2284999999999995,
锦绣华庭,浦东,6,16.0,1.0,0.0,132.355,890.6,1129.0,,6.883279999999999,7.8814,
锦绣华都,浦东,84,10.0,1.0,0.0,93.76726190476192,432.0833333333333,488.11764705882354,483.6653846153846,4.859783333333334,5.204164705882352,4.9571576923076925
锦绣天第花园,浦东,8,17.75,0.75,0.0,119.02875,939.0,980.0,,7.5195799999999995,7.6785,
锦绣小区,浦东,21,24.0,0.0,0.0,55.534285714285716,,469.2,515.5,,8.24791,8.3105
锦绣汇丽苑,浦东,12,13.0,0.0,0.0,75.04333333333332,226.0,232.33333333333334,206.8,3.4217,2.8437333333333332,3.0567800000000003
锦绣江南(一期),闵行,38,18.0,0.6842105263157895,1.0,130.05210526315787,811.25,871.25,795.6,6.2837875,6.2428125,6.1835700000000005
锦绣江南(二期),闵行,14,16.0,1.0,1.0,133.85285714285712,,830.0,788.3333333333334,,6.1192,6.199683333333333
锦绣江南(四期),闵行,72,15.0,1.0,1.0,137.26555555555552,899.3529411764706,968.0,960.4615384615385,6.471688235294117,7.103945000000001,6.873438461538461
锦绣江南三期(公寓),闵行,3,15.0,1.0,1.0,207.63666666666668,1268.0,,1583.0,5.9626,,7.7511
锦绣河山,浦东,6,23.666666666666668,1.0,1.0,69.07333333333334,367.0,,300.0,4.77245,,5.15465
锦绣满堂花园,浦东,34,14.0,1.0,0.0,103.29705882352943,705.0,928.7142857142857,702.0,7.485576923076924,8.039971428571429,7.836500000000001
锦绣苑,浦东,14,20.428571428571427,0.07142857142857142,0.0,129.5392857142857,772.5714285714286,715.0,788.0,5.228071428571428,7.4067,6.7976
锦绣逸庭(公寓),青浦,4,6.0,1.0,0.0,141.02249999999998,446.0,900.0,,3.8088,3.9259,
锦绿新城,普陀,11,19.363636363636363,0.7272727272727273,1.0,111.56909090909093,750.0,747.4333333333334,733.3333333333334,7.4391,6.328566666666667,6.349466666666667
锦翔大楼,普陀,4,25.0,1.0,1.0,49.61,164.0,195.0,,2.9286,4.1053,
锦苑小区(虹口),虹口,59,27.915254237288135,0.0,0.0,50.276101694915255,241.29999999999998,251.6875,273.8388888888889,4.941635714285715,5.6518125,5.290155555555554
锦苑小区(长宁),长宁,22,30.0,0.0,1.0,41.663636363636364,244.83333333333334,260.5,261.1666666666667,5.648666666666667,6.4083,6.20495
锦苑花园,奉贤,3,22.0,0.0,0.0,88.10666666666667,91.0,142.75,,1.0078,1.6519,
锦蝶苑,徐汇,8,21.0,0.625,1.0,109.30375000000001,723.0,690.0,705.0,7.3791,7.8143,7.3065
锦辉绿园,宝山,11,18.90909090909091,0.2727272727272727,0.0,116.57727272727271,531.2,523.5,650.0,4.703360000000001,5.314299999999999,4.7133
锦银休闲广场,嘉定,10,,1.0,0.0,40.725,80.9,137.5,126.0,2.0805,3.19175,2.8768
锦馨苑,徐汇,14,18.23076923076923,0.5714285714285714,1.0,89.08285714285715,535.0,671.3333333333334,524.1,6.7161,7.431933333333333,6.7592799999999995
锦鸿公寓,闵行,18,24.0,1.0,0.0,104.70111111111112,468.25,343.0,392.5,3.77185,5.0301,4.08082
锦龙苑,宝山,27,20.821428571428573,0.0,0.0,73.6607142857143,316.0,363.95,354.75,4.0895,4.95897,4.294216666666666
镇北小区,虹口,5,28.4,0.0,1.0,44.836,279.5,,150.0,5.50305,,4.0258
镇宁路405弄,长宁,7,29.428571428571427,0.8571428571428571,1.0,59.33571428571428,409.0,,345.6666666666667,6.5241,,7.1025
镇宁路465弄,长宁,40,31.725,0.375,1.0,48.937,347.8,369.77777777777777,309.0,6.28576,8.004866666666667,7.303057142857143
长中小区,长宁,6,30.333333333333332,0.0,1.0,53.96333333333334,,199.0,408.6666666666667,,8.3825,6.3522
长丰坊,徐汇,54,27.48148148148148,0.0,0.0,48.801481481481495,296.7,356.5833333333333,328.06666666666666,6.75735,7.224091666666666,6.866366666666666
长乐大厦(长宁),长宁,9,27.0,1.0,1.0,72.33444444444444,441.6666666666667,575.0,519.6666666666666,6.8632333333333335,6.9952,7.001166666666666
长乐路930弄,静安,5,33.6,0.0,1.0,34.634,282.0,368.0,,9.398200000000001,8.8081,
长兴坊,徐汇,32,27.90625,0.0,1.0,55.896249999999995,351.35,348.85714285714283,337.3285714285715,6.44568,6.876285714285714,6.357128571428572
长发虹桥公寓,长宁,12,15.0,1.0,1.0,99.02333333333333,724.4285714285714,1010.0,840.0,7.594342857142856,7.5451999999999995,7.7591
长城中环墅,浦东,4,11.0,0.0,0.0,182.38,1067.5,1050.0,,5.61415,5.7284,
长城苑,静安,6,20.5,1.0,1.0,102.12166666666667,529.0,,597.5,5.564399999999999,,5.50945
长堤别墅,青浦,3,23.0,0.0,0.0,223.59666666666666,733.0,1155.0,,3.80915,4.0344,
长宁88金廷,长宁,14,9.0,1.0,1.0,122.36785714285715,959.5,1469.3333333333333,1215.0,9.1793,10.3103,9.873850000000001
长宁大厦,长宁,3,21.0,1.0,0.0,94.84000000000002,527.5,643.0,,5.42265,7.3243,
长宁支路314弄,长宁,3,33.0,0.0,0.0,38.87666666666667,,288.5,210.0,,7.8084,6.0
长宁路1488弄,长宁,6,31.0,0.6666666666666666,0.0,44.10999999999999,218.0,270.0,271.6666666666667,6.2465,6.4347,5.5241333333333325
长宁路1488弄3支弄,长宁,12,35.5,0.0,0.0,40.75083333333334,249.0,307.0,236.4,5.780233333333334,6.9239,6.2381
长宁路1600弄,长宁,25,31.68,0.64,1.0,40.13799999999999,250.25,257.42857142857144,212.13333333333333,5.9091000000000005,6.199528571428572,5.83515
长宁路405弄,长宁,8,31.0,0.125,0.0,44.118750000000006,295.0,250.0,,6.1339500000000005,7.8567,
长宏新苑,宝山,18,19.22222222222222,0.05555555555555555,1.0,80.09000000000002,361.0,389.25,349.75,4.4467,5.108499999999999,4.697875
长寿新村(普陀),普陀,14,25.0,1.0,1.0,65.52142857142857,406.5,455.0,315.0,6.169775,6.2261,6.6936
长岛公寓,浦东,47,16.51063829787234,1.0,0.0,76.69340425531915,363.76,348.64285714285717,331.25,4.3138000000000005,4.955342857142857,4.610774999999999
长峰小区,徐汇,6,21.0,0.16666666666666666,1.0,64.33,407.6666666666667,,308.0,5.832599999999999,,5.6827
长峰馨园,黄浦,12,13.75,1.0,1.0,118.99416666666667,931.6666666666666,980.5,975.0,7.380816666666668,9.574950000000001,8.738
长征新村,宝山,6,37.666666666666664,0.0,1.0,48.29666666666666,,214.5,165.375,,3.7368,3.87985
长新大楼,黄浦,6,33.0,1.0,0.0,46.655,334.0,,340.0,7.6682500000000005,,8.441
长新小区(普陀),普陀,34,32.5,0.0,1.0,39.01970588235294,166.26666666666668,224.71428571428572,186.71428571428572,4.546,5.706142857142857,4.887028571428571
长新小区(长宁),长宁,17,34.411764705882355,0.11764705882352941,1.0,40.8435294117647,271.3333333333333,240.33333333333334,303.59999999999997,7.005533333333333,7.7917,6.760033333333333
长春小区,徐汇,24,26.0,0.0,1.0,55.45541666666667,315.6666666666667,340.6,354.375,6.1955,6.64622,6.013475000000001
长春新苑,徐汇,16,22.0625,0.0625,1.0,83.3625,420.375,575.0,563.6,6.314425,6.2952,7.182766666666667
长桥一村,徐汇,56,32.25,0.10714285714285714,0.0,46.60410714285716,328.28125,403.7083333333333,413.5,7.5466187499999995,8.267975000000002,8.601225
长桥七村,徐汇,3,29.333333333333332,0.0,0.0,53.166666666666664,255.0,359.0,,5.7942,6.2284,
长桥三村,徐汇,36,29.055555555555557,0.0,0.0,48.52194444444444,220.40625,279.64285714285717,280.0,4.5898375,5.861457142857143,5.3085
长桥二村,徐汇,16,35.875,0.0,0.0,43.526875000000004,264.5,212.6,267.5,4.846966666666667,6.192060000000001,5.5553
长桥五村,徐汇,24,30.541666666666668,0.20833333333333334,0.0,54.07708333333332,403.3333333333333,410.1666666666667,399.75,7.728416666666665,8.43275,8.216000000000001
长桥八村,徐汇,8,24.428571428571427,0.0,0.0,46.26624999999999,225.25,263.23333333333335,249.0,5.53445,5.468133333333333,5.19715
长桥四村,徐汇,43,30.25581395348837,0.37209302325581395,0.0,47.347441860465125,219.85,274.12142857142857,244.0,5.11668,5.649628571428571,5.341324999999999
长桥新村,徐汇,3,34.333333333333336,0.0,0.0,46.63333333333333,220.0,250.0,,4.685700000000001,5.4598,
长江公寓,黄浦,7,81.0,1.0,0.0,67.52714285714286,,627.0,536.6666666666666,,6.9221,9.781833333333333
长江大楼,虹口,3,35.0,1.0,0.0,47.20666666666667,172.0,373.25,,4.2723,7.3649000000000004,
长江小区,长宁,31,29.93103448275862,0.45161290322580644,1.0,43.20709677419355,271.5,365.3333333333333,272.6363636363636,6.237650000000001,7.200066666666667,6.777763636363637
长江路30弄,宝山,3,27.333333333333332,0.0,1.0,54.876666666666665,234.5,,210.0,3.8993,,4.0976
长江路68弄,宝山,8,25.0,0.75,1.0,51.7675,179.875,239.75,245.0,3.52965,4.14985,4.2381
长江路780弄,宝山,6,26.833333333333332,0.16666666666666666,0.0,50.26166666666668,225.0,223.0,200.0,3.6598,4.34955,3.2553
长江路848弄,宝山,7,19.428571428571427,0.0,0.0,46.792857142857144,256.0,153.0,161.75,4.1342,4.1937999999999995,3.92995
长泰东郊御园(公寓),浦东,8,5.0,1.0,0.0,96.18125,,351.4,313.7,,3.5993500000000003,3.4318
长泰东郊御园(别墅),浦东,4,8.5,0.0,0.0,199.01,,825.0,867.5,,3.96955,4.5943
长泰西郊,松江,9,9.625,0.0,0.0,337.16777777777776,1135.0,1162.5,1288.5,3.3350800000000005,4.6375,3.3240499999999997
长海一村,杨浦,21,25.80952380952381,0.0,1.0,57.224761904761905,287.14285714285717,321.375,308.8333333333333,5.245814285714286,5.318125,5.039216666666667
长海三村,杨浦,10,25.7,0.0,0.0,52.911,226.25,430.0,300.6,5.038625,5.876,5.3588000000000005
长海二村,杨浦,31,25.225806451612904,0.0,1.0,58.08032258064515,276.2857142857143,358.07142857142856,254.625,5.1154,5.6431,5.15285
长海四村,杨浦,7,25.0,0.0,0.0,56.284285714285716,,309.5,341.0,,6.1366499999999995,5.5186
长海坊,徐汇,21,28.952380952380953,0.0,1.0,52.48761904761905,353.14285714285717,365.4,370.2857142857143,6.659500000000001,7.40322,6.848157142857143
长海路137弄,杨浦,7,23.0,0.0,1.0,68.75571428571429,575.0,416.75,325.0,6.1702,6.07035,5.5952
长源小区,长宁,8,24.25,0.0,1.0,52.65625,303.0,471.0,430.0,6.5482000000000005,7.413033333333334,8.7559
长白三村,杨浦,86,30.453488372093023,0.0,1.0,34.82546511627905,162.95833333333334,196.9294117647059,164.4633333333333,4.280858333333334,5.378447058823529,4.970926666666667
长白二村,杨浦,11,44.45454545454545,0.0,1.0,40.32727272727273,140.5,168.5,261.0,3.98232,5.35635,4.607033333333333
长白新城,杨浦,16,8.0,1.0,1.0,72.65437499999997,468.0,429.3333333333333,584.75,6.77096,6.961566666666667,7.276925
长眉小区,杨浦,15,29.733333333333334,0.5333333333333333,1.0,40.38866666666668,208.66666666666666,297.3333333333333,232.8125,5.5439333333333325,6.134399999999999,5.93715
长虹公寓,长宁,10,29.0,0.0,0.0,50.532,258.2,368.6666666666667,,5.22044,6.253533333333333,
长虹坊,徐汇,9,29.0,0.0,1.0,69.43555555555555,,466.75,387.6666666666667,,6.711,5.535
长虹小区,长宁,64,33.724137931034484,0.0,1.0,45.58578124999999,272.57142857142856,312.89285714285717,332.15625,6.2614785714285714,7.243492857142857,6.616875
长达佳苑宜居尚城,浦东,19,11.0,0.0,0.0,72.89368421052632,,226.42857142857142,206.28571428571428,,3.3461571428571424,2.8346857142857145
长阳新苑,杨浦,6,21.333333333333332,0.3333333333333333,1.0,100.68333333333332,753.3333333333334,,525.0,6.058366666666667,,7.36375
长阳路1900弄,杨浦,4,32.0,0.0,0.0,40.3625,132.0,300.0,297.0,5.0926,6.0914,5.767
长陇苑,徐汇,6,25.0,0.0,0.0,57.693333333333335,,300.0,301.5,,4.931,5.01615
长隆住宅小区,杨浦,14,34.785714285714285,0.14285714285714285,1.0,43.277857142857144,265.5,266.25,237.5,5.5372,5.925325,6.16195
长青坊,徐汇,25,28.2,0.0,0.0,47.28240000000001,280.5,318.5,318.3333333333333,7.5462,8.0799,7.272633333333334
长顺坊,徐汇,19,26.157894736842106,0.47368421052631576,0.0,56.5942105263158,407.5,412.0,415.6857142857143,6.8138,7.352525,7.097985714285715
长顺小区,长宁,9,37.0,0.0,1.0,41.70444444444444,258.3333333333333,322.5,,6.206833333333333,6.99045,
长顺路50弄,长宁,6,35.0,0.0,0.0,43.046666666666674,248.25,,316.5,6.39765,,5.9872499999999995
长风一村小区,普陀,24,40.0,0.08333333333333333,1.0,43.39541666666668,191.625,239.9333333333333,267.4166666666667,5.397825000000001,6.042066666666666,5.548733333333334
长风三村,普陀,39,35.15384615384615,0.0,1.0,45.338461538461544,238.78571428571428,251.4181818181818,284.54545454545456,5.407857142857142,6.331127272727273,5.738227272727272
长风二村长风馨苑,普陀,45,35.77777777777778,0.17777777777777778,1.0,47.75822222222222,266.6,281.8875,301.14285714285717,5.59859,6.1916625,5.736178571428572
长风二村风荷园,普陀,34,37.088235294117645,0.0,1.0,41.377941176470586,241.57142857142858,272.3,240.14166666666665,5.697571428571428,6.52182,5.797175
长风四村,普陀,46,32.0,0.0,1.0,49.17195652173912,252.75,313.7357142857143,280.06,5.259124999999999,6.297307142857142,5.726906666666666
闵浦一村,闵行,5,8.0,0.0,0.0,86.298,,434.0,257.0,,3.77,3.4801
闵浦新苑三村西区,闵行,6,10.0,0.5,0.0,77.905,351.0,237.0,292.3333333333333,3.6987,3.9959499999999997,3.5134333333333334
闵浦新苑二村,闵行,7,8.0,0.42857142857142855,0.0,86.88,,220.0,271.5,,3.7569,3.3148
闵浦新苑六村,闵行,19,13.0,0.5263157894736842,0.0,79.37263157894739,296.6666666666667,312.5,251.07142857142858,3.4600666666666666,3.8604000000000003,3.1509
闵浦新苑四村,闵行,8,11.0,0.5,0.0,98.665,315.5,340.0,305.93333333333334,2.9464,3.6665,3.0790666666666673
闸二小区,杨浦,4,27.0,0.0,1.0,52.0525,260.0,,208.0,4.660333333333333,,5.1169
闸北场中公寓,静安,12,23.75,0.0,1.0,45.921666666666674,268.0,,184.4,5.359,,4.28946
闸园二村,奉贤,22,25.0,0.0,0.0,55.21545454545455,143.5,154.98,145.45,2.1645,3.0533,2.8486000000000002
闸园新村,奉贤,65,24.59375,0.0,0.0,63.00646153846154,160.53333333333333,143.23,155.06666666666666,2.2583166666666665,3.3000800000000003,2.5538083333333335
闸殷小区,杨浦,15,33.0,0.0,1.0,37.95799999999999,154.5,158.5,189.0,3.8569750000000003,5.320333333333333,4.952928571428572
闸殷路195弄,杨浦,19,28.157894736842106,0.0,1.0,43.00578947368422,195.375,202.0,177.575,4.4024125000000005,5.5802,4.229925
闻喜小区,静安,24,34.708333333333336,0.0,1.0,40.83875,175.25,188.64285714285714,199.0625,4.9889,5.332871428571429,4.421525
闻喜路1110弄,静安,12,33.0,0.0,1.0,44.055,149.5,247.25,200.03333333333333,3.7375,5.2269,4.8391
闻喜路1223弄,静安,25,29.64,0.0,1.0,39.614000000000004,232.0,208.475,199.14285714285714,4.640933333333334,5.704225,4.719614285714286
闻喜路251弄,静安,27,32.96296296296296,0.0,0.0,42.88148148148149,163.33333333333334,221.6,192.72222222222223,4.274566666666667,4.89532,4.532055555555555
闻喜路280弄,静安,7,31.571428571428573,0.0,0.0,50.15428571428571,241.0,248.0,205.0,4.586666666666667,4.929233333333333,4.7675
阁游路777弄,青浦,23,9.0,0.0,1.0,87.01,193.75,264.72222222222223,231.66666666666666,2.2724,2.9945333333333335,2.76455
阜新路284弄,杨浦,4,32.25,0.0,1.0,53.815,340.0,275.0,367.5,5.9265,6.3732,6.40585
阳二小区,浦东,30,31.133333333333333,0.1,0.0,42.75266666666668,241.85714285714286,244.70000000000002,221.95454545454547,5.285657142857143,5.87235,5.139400000000001
阳光三村,浦东,11,34.54545454545455,0.0,0.0,49.53727272727272,294.8333333333333,304.7,270.5,5.674433333333333,6.539149999999999,5.46485
阳光前景,虹口,4,17.0,1.0,0.0,125.6575,970.0,887.5,990.0,7.1508,7.6465,7.2216
阳光名苑,徐汇,11,12.363636363636363,1.0,0.0,130.4781818181818,1107.5,1297.2,1065.0,8.39525,8.71306,10.4731
阳光名邸,徐汇,3,19.333333333333332,1.0,0.0,160.82666666666668,950.0,1570.0,,6.3849,7.9241,
阳光四季园,奉贤,18,12.222222222222221,0.2777777777777778,0.0,105.84333333333333,268.68,,264.175,2.25218,,2.9216249999999997
阳光园(一期),奉贤,11,16.09090909090909,0.18181818181818182,0.0,118.23272727272727,224.7,346.0,276.225,1.9127999999999998,2.5442,2.419
阳光园(二期)(三期),奉贤,8,15.5,0.125,0.0,137.18124999999998,263.75,357.75,339.0,1.92985,2.6927000000000003,2.9369
阳光国际公寓,浦东,4,15.0,1.0,0.0,174.39,,930.0,925.0,,5.534,5.0945
阳光城MODO自由区,浦东,29,6.0,1.0,1.0,51.05862068965516,187.65,206.11111111111111,174.0,3.5798699999999997,4.0176333333333325,3.51675
阳光城市家园,浦东,26,11.0,1.0,1.0,76.18730769230771,358.3636363636364,417.75,387.42857142857144,4.673190909090909,5.516725,5.241971428571428
阳光城愉景湾,浦东,9,5.4,0.8888888888888888,0.0,96.17777777777779,,548.0,466.5,,6.0419,5.2529
阳光城新界,嘉定,10,5.0,1.0,0.0,80.744,287.0,303.0,288.0,3.5573,3.7496,3.564
阳光威尼斯(一期),普陀,43,16.0,1.0,0.0,95.4313953488372,454.45454545454544,452.7083333333333,427.265,4.557918181818182,4.931300000000001,4.55692
阳光威尼斯(三期),普陀,114,14.0,1.0,0.0,86.49017543859644,377.0333333333333,404.15625,414.4166666666667,4.557270370370371,5.097975000000001,4.686676666666667
阳光威尼斯(二期),普陀,51,15.0,1.0,0.0,94.92725490196082,454.2,395.4,443.61538461538464,4.58222,4.932422222222223,4.562446153846154
阳光威尼斯(四期)(公寓),普陀,42,11.285714285714286,0.9761904761904762,0.0,107.75309523809524,490.22222222222223,533.25,509.93333333333334,4.541544444444445,5.0103,4.590553333333333
阳光家园,奉贤,11,7.0,1.0,0.0,110.27,304.4,408.6666666666667,,2.68978,3.282366666666667,
阳光春城,奉贤,7,11.0,0.42857142857142855,0.0,113.41142857142857,233.25,473.0,262.0,2.2397,3.29975,2.9773
阳光欧洲城(别墅),浦东,4,19.25,0.0,0.0,220.075,851.2666666666668,,1340.0,3.9852000000000003,,5.5377
阳光水岸苑,普陀,23,9.0,1.0,0.0,88.43652173913043,349.0,381.3333333333333,407.25,3.747,3.8782999999999994,4.331175
阳光绿园,徐汇,10,20.7,0.4,0.0,95.923,582.0,712.3333333333334,795.0,6.56558,7.2468,6.6701
